high,low,volume,close,open,time
359.1,357.49,76503.0,358.67,357.74,1634112000
359.09,358.47,39480.0,358.79,358.65,1634115600
359.45,358.67,54852.0,358.71,358.9,1634119200
358.95,358.13,269112.0,358.69,358.71,1634122800
359.31,357.15,684675.0,357.94,358.67,1634126400
360.2899,357.77,6231823.0,358.73,357.94,1634130000
359.33,357.59,6743398.0,358.32,358.75,1634133600
359.33,357.43,4834879.0,359.01,358.32,1634137200
359.09,358.32,2348246.0,358.52,359.02,1634140800
360.09,358.44,4494447.0,359.6,358.51,1634144400
360.69,358.9001,5586943.0,359.45,359.6,1634148000
360.03,359.13,6495062.0,360.0,359.47,1634151600
360.11,359.77,1597110.0,360.02,360.0,1634155200
360.05,359.91,95682.0,360.05,360.03,1634158800
360.84,360.09,77516.0,360.68,360.09,1634162400
361.0,360.57,73861.0,360.88,360.69,1634166000
363.1,362.12,42314.0,362.96,362.12,1634198400
363.13,362.8,33048.0,362.84,363.06,1634202000
362.9,362.52,38135.0,362.59,362.85,1634205600
363.6,362.52,224413.0,363.5,362.52,1634209200
364.3699,360.27,485827.0,363.72,360.27,1634212800
364.61,363.01,6430148.0,364.33,363.75,1634216400
365.61,364.17,7161290.0,365.26,364.34,1634220000
366.12,365.025,5654282.0,366.12,365.27,1634223600
366.73,366.04,4563517.0,366.6,366.11,1634227200
366.66,366.085,4386115.0,366.52,366.6,1634230800
366.73,366.26,2886484.0,366.63,366.52,1634234400
366.85,365.97,9339422.0,366.6,366.63,1634238000
367.41,366.53,1709281.0,367.28,366.6,1634241600
367.3,366.63,187466.0,367.249,367.29,1634245200
367.39,367.05,65177.0,367.23,367.13,1634248800
367.55,367.23,68868.0,367.42,367.26,1634252400
367.81,367.13,37921.0,367.52,367.13,1634284800
367.65,367.15,25563.0,367.59,367.54,1634288400
367.91,367.49,23787.0,367.55,367.6,1634292000
368.07,367.5,180118.0,367.87,367.56,1634295600
368.27,366.904,231086.0,367.76,367.88,1634299200
368.16,366.91,5307941.0,367.6,367.77,1634302800
368.4,366.82,5557606.0,368.385,367.6,1634306400
368.63,367.125,7171403.0,367.21,368.3899,1634310000
368.14,367.21,2919716.0,368.06,367.21,1634313600
368.185,367.58,4034399.0,368.1,368.07,1634317200
368.59,368.09,3146418.0,368.5,368.11,1634320800
369.06,367.9,6841678.0,368.99,368.5,1634324400
369.17,368.1816,4415197.0,369.17,369.0,1634328000
369.17,368.94,158240.0,369.0,369.17,1634331600
369.08,369.0,12125.0,369.08,369.02,1634335200
369.29,369.05,15667.0,369.29,369.09,1634338800
368.23,367.08,73514.0,367.61,368.23,1634544000
367.79,367.25,104513.0,367.44,367.58,1634547600
367.53,366.85,68030.0,367.4,367.38,1634551200
368.63,367.39,171669.0,368.11,367.39,1634554800
369.216,366.9301,439175.0,367.31,368.12,1634558400
369.32,366.99,4998597.0,369.08,367.34,1634562000
369.905,368.79,4268447.0,369.81,369.08,1634565600
371.02,369.8195,3791937.0,370.7599,369.8195,1634569200
371.19,369.99,2598335.0,371.06,370.77,1634572800
371.83,368.99,3054755.0,371.73,371.07,1634576400
372.33,371.56,2578947.0,372.185,371.72,1634580000
372.87,372.08,6975769.0,372.65,372.18,1634583600
372.92,371.9,3833078.0,372.71,372.66,1634587200
372.78,372.64,392063.0,372.73,372.64,1634590800
372.78,372.309,318747.0,372.35,372.75,1634594400
372.84,372.37,78128.0,372.78,372.37,1634598000
374.0,373.18,70724.0,373.74,373.27,1634630400
373.95,373.48,47855.0,373.78,373.6,1634634000
374.25,373.7,107518.0,374.21,373.8,1634637600
374.58,374.01,232997.0,374.29,374.2,1634641200
374.44,372.929,323726.0,373.7,374.36,1634644800
374.42,373.05,4978939.0,373.56,373.7,1634648400
374.86,373.29,5032736.0,374.85,373.57,1634652000
375.11,374.46,2590181.0,375.01,374.85,1634655600
375.31,374.82,2260931.0,375.27,375.03,1634659200
375.37,375.02,2626704.0,375.31,375.26,1634662800
375.4,374.52,2513633.0,374.86,375.31,1634666400
375.52,372.6974,5415340.0,375.44,374.86,1634670000
376.1,375.36,2245741.0,375.69,375.44,1634673600
375.84,374.04,29901.0,375.6,375.84,1634677200
375.68,375.24,113490.0,375.51,375.66,1634680800
375.75,375.43,77285.0,375.64,375.46,1634684400
375.33,374.84,61201.0,375.16,375.0,1634716800
375.57,375.1,34325.0,375.44,375.14,1634720400
375.69,375.36,23687.0,375.66,375.48,1634724000
375.73,375.12,100078.0,375.19,375.61,1634727600
375.95,375.2,256651.0,375.8,375.2,1634731200
376.39,375.38,4950445.0,375.6,375.8,1634734800
376.565,374.96,5371126.0,375.53,375.59,1634738400
375.97,375.035,3803200.0,375.915,375.545,1634742000
375.94,374.92,1936858.0,375.23,375.91,1634745600
375.32,373.46,4219082.0,374.33,375.24,1634749200
374.905,374.25,2193897.0,374.76,374.32,1634752800
375.08,374.3505,5259905.0,374.98,374.75,1634756400
375.1,374.26,2219381.0,374.35,374.99,1634760000
374.98,374.22,258064.0,374.27,374.51,1634763600
374.51,374.1,49779.0,374.14,374.3,1634767200
374.31,373.85,49504.0,373.85,374.18,1634770800
374.09,373.77,38996.0,374.06,374.09,1634803200
374.45,374.11,33996.0,374.41,374.11,1634806800
374.44,374.0,17179.0,374.0,374.44,1634810400
374.24,373.36,70846.0,373.43,374.06,1634814000
375.261,373.34,250449.0,373.95,373.44,1634817600
375.31,373.85,3172900.0,374.96,373.97,1634821200
376.425,374.84,3846651.0,376.12,374.95,1634824800
376.56,375.34,2669368.0,375.81,376.13,1634828400
376.4,375.35,2045620.0,376.29,375.8177,1634832000
376.359,375.71,1440550.0,375.86,376.3,1634835600
376.41,375.75,2242947.0,376.41,375.86,1634839200
377.47,376.38,5601707.0,377.28,376.42,1634842800
377.42,374.68,3228830.0,374.97,377.28,1634846400
375.1999,374.75,110941.0,374.79,375.07,1634850000
375.52,374.8,159381.0,375.41,374.8,1634853600
375.59,375.1,159440.0,375.2,375.34,1634857200
376.22,375.55,39396.0,376.07,375.87,1634889600
376.15,375.9,18783.0,376.14,376.05,1634893200
376.72,376.14,51409.0,376.59,376.17,1634896800
376.87,376.45,164897.0,376.69,376.57,1634900400
377.552,376.2,329436.0,376.28,376.69,1634904000
376.85,375.09,4526406.0,376.04,376.28,1634907600
376.97,375.33,4104574.0,375.56,376.03,1634911200
375.79,372.385,8359771.0,373.4,375.565,1634914800
374.91,372.95,4447850.0,374.0,373.385,1634918400
374.34,373.28,2230924.0,373.3,374.0,1634922000
375.04,373.3,3687914.0,374.13,373.34,1634925600
374.4839,373.73,5919277.0,374.03,374.15,1634929200
374.12,373.46,1212339.0,373.58,374.04,1634932800
374.1,373.6,434192.0,373.76,373.6,1634936400
373.81,373.71,10540.0,373.74,373.76,1634940000
373.78,373.35,35031.0,373.52,373.74,1634943600
375.2,374.66,48697.0,374.84,374.66,1635148800
374.96,374.7,17985.0,374.83,374.75,1635152400
375.05,374.78,31103.0,374.95,374.84,1635156000
375.27,374.4,192924.0,375.21,374.96,1635159600
375.35,374.38,277637.0,375.02,375.23,1635163200
376.24,373.56,5187840.0,375.2,375.0,1635166800
375.91,374.89,3541710.0,375.66,375.22,1635170400
376.42,375.28,2837560.0,376.31,375.65,1635174000
377.99,376.28,3856135.0,377.7793,376.33,1635177600
378.035,377.61,2071324.0,377.63,377.789,1635181200
378.87,377.54,4455041.0,378.28,377.64,1635184800
378.395,377.39,5190823.0,377.95,378.3,1635188400
378.95,376.72,3772281.0,378.86,377.92,1635192000
378.93,377.93,282895.0,378.6,378.91,1635195600
378.77,378.45,55928.0,378.47,378.65,1635199200
378.85,378.47,52824.0,378.81,378.51,1635202800
380.54,379.54,418658.0,380.18,379.54,1635235200
380.28,380.04,217995.0,380.18,380.18,1635238800
380.26,379.66,113066.0,379.82,380.21,1635242400
380.11,379.84,141299.0,379.93,379.88,1635246000
380.18,378.213,201879.0,379.97,379.94,1635249600
381.68,379.7905,9768895.0,381.24,379.97,1635253200
382.71,381.11,5534692.0,381.95,381.24,1635256800
382.17,379.87,5830286.0,380.0599,381.96,1635260400
380.31,377.905,7839724.0,378.74,380.02,1635264000
379.9,378.31,4314740.0,379.3,378.74,1635267600
379.87,379.015,3194137.0,379.7319,379.3,1635271200
380.12,378.77,6269778.0,378.92,379.7162,1635274800
379.21,378.23,2429022.0,378.43,378.91,1635278400
378.69,378.35,87041.0,378.6,378.36,1635282000
379.56,378.57,138082.0,379.39,378.6,1635285600
379.54,379.09,98370.0,379.3,379.43,1635289200
379.93,379.1,62547.0,379.16,379.73,1635321600
379.12,378.31,58829.0,378.37,379.0,1635325200
378.77,378.09,100347.0,378.28,378.35,1635328800
378.78,378.22,282629.0,378.24,378.28,1635332400
379.651,378.22,461264.0,379.45,378.25,1635336000
381.41,379.31,5606893.0,381.32,379.46,1635339600
381.76,379.37,6680792.0,380.75,381.32,1635343200
381.83,380.6101,4091134.0,381.62,380.76,1635346800
382.38,381.535,2926282.0,382.17,381.625,1635350400
383.15,382.085,3271548.0,382.98,382.169,1635354000
383.1,382.29,3480720.0,382.29,382.985,1635357600
382.4223,379.89,12770336.0,379.99,382.27,1635361200
380.345,379.86,1955068.0,380.15,379.92,1635364800
380.22,380.0,3695377.0,380.15,380.15,1635368400
380.7,380.15,118074.0,380.69,380.15,1635372000
381.02,380.58,107647.0,380.95,380.69,1635375600
381.8,380.82,309682.0,381.69,381.14,1635408000
381.7,381.19,178004.0,381.4,381.66,1635411600
382.03,381.35,186358.0,381.99,381.42,1635415200
382.39,381.88,263895.0,382.0,382.0,1635418800
382.41,380.285,471737.0,381.86,381.96,1635422400
382.55,381.155,5999132.0,381.89,381.87,1635426000
383.88,381.6501,6149923.0,383.04,381.87,1635429600
384.03,382.8799,4735217.0,383.27,383.04,1635433200
383.975,382.415,2721629.0,382.75,383.29,1635436800
383.65,382.65,1779526.0,383.45,382.75,1635440400
384.16,383.42,2662620.0,383.74,383.4599,1635444000
384.48,383.11,7304157.0,384.46,383.73,1635447600
384.6,380.0,4113506.0,381.98,384.22,1635451200
384.22,381.72,384942.0,382.2,381.98,1635454800
382.51,381.92,141375.0,382.05,382.25,1635458400
382.17,381.9,104595.0,382.05,382.03,1635462000
381.57,381.0,89235.0,381.23,381.51,1635494400
381.38,380.79,120763.0,381.03,381.12,1635498000
381.18,380.28,156974.0,381.01,381.04,1635501600
381.41,380.74,366066.0,381.2,380.91,1635505200
381.62,380.56,1042348.0,380.97,381.16,1635508800
382.74,380.7,6251318.0,382.3298,380.94,1635512400
382.92,381.96,5729170.0,382.56,382.3383,1635516000
383.8603,382.51,3744447.0,383.6432,382.56,1635519600
385.03,383.555,3886516.0,384.7601,383.66,1635523200
385.38,384.5001,2356751.0,384.77,384.78,1635526800
385.08,384.18,2638787.0,384.835,384.78,1635530400
386.28,384.47,7463615.0,386.08,384.8236,1635534000
386.65,385.97,2077664.0,386.63,386.08,1635537600
386.68,386.42,100983.0,386.42,386.57,1635541200
386.67,386.11,65035.0,386.67,386.5,1635544800
386.75,386.52,20266.0,386.75,386.6,1635548400
387.61,386.99,68684.0,387.61,387.0,1635753600
387.87,387.43,93947.0,387.56,387.64,1635757200
387.73,387.4,23896.0,387.73,387.5,1635760800
387.92,387.52,102097.0,387.56,387.73,1635764400
387.58,386.399,264095.0,386.8,387.55,1635768000
386.83,385.13,5566108.0,385.29,386.78,1635771600
385.86,384.42,6393600.0,385.35,385.29,1635775200
386.66,385.3,3176300.0,386.65,385.331,1635778800
386.77,386.35,2251814.0,386.63,386.65,1635782400
386.91,385.35,2577369.0,385.65,386.63,1635786000
385.89,384.915,3079329.0,385.79,385.64,1635789600
387.56,385.69,4328886.0,387.535,385.78,1635793200
387.45,386.94,2368249.0,387.32,387.43,1635796800
387.43,387.21,50096.0,387.21,387.37,1635800400
387.43,386.98,81857.0,387.399,387.28,1635804000
387.31,387.05,55002.0,387.05,387.28,1635807600
387.19,386.68,58774.0,386.68,387.19,1635840000
386.84,386.44,72732.0,386.71,386.68,1635843600
386.88,386.64,72528.0,386.78,386.71,1635847200
387.02,386.6,297602.0,386.75,386.83,1635850800
387.72,386.67,450144.0,386.8,386.8,1635854400
389.25,386.75,4543767.0,388.955,386.82,1635858000
389.11,387.48,4064238.0,388.83,388.955,1635861600
389.54,388.43,2607070.0,388.55,388.86,1635865200
388.99,387.9,1949973.0,388.89,388.51,1635868800
389.0321,388.1622,2036717.0,388.5,388.91,1635872400
388.85,387.75,2806398.0,388.81,388.51,1635876000
389.49,388.6016,4602214.0,389.165,388.8,1635879600
389.11,388.88,1073176.0,389.02,389.11,1635883200
389.05,388.8,431696.0,388.9,389.01,1635886800
388.93,388.6,46786.0,388.68,388.93,1635890400
388.75,388.61,32361.0,388.61,388.73,1635894000
389.43,389.06,32332.0,389.33,389.06,1635926400
389.7,389.32,22820.0,389.5,389.32,1635930000
389.64,389.08,201728.0,389.29,389.51,1635933600
389.67,389.17,158553.0,389.54,389.27,1635937200
389.7,389.23,116637.0,389.48,389.58,1635940800
389.95,388.65,4065199.0,389.29,389.46,1635944400
389.43,388.48,3909758.0,389.0401,389.32,1635948000
389.64,388.62,2061923.0,389.61,389.05,1635951600
389.71,389.24,1526780.0,389.46,389.6,1635955200
389.78,389.18,1754328.0,389.3,389.45,1635958800
392.21,389.02,9357340.0,392.051,389.29,1635962400
393.61,391.79,9004782.0,393.2,392.06,1635966000
393.29,393.06,1084172.0,393.26,393.235,1635969600
393.39,393.14,130856.0,393.34,393.18,1635973200
393.9,393.25,101520.0,393.85,393.31,1635976800
394.57,393.87,153857.0,394.57,393.87,1635980400
395.3,394.25,89834.0,394.69,394.26,1636012800
394.89,394.6,21531.0,394.83,394.74,1636016400
395.07,394.7,33554.0,395.0,394.77,1636020000
395.04,394.56,124067.0,394.72,395.04,1636023600
395.02,393.494,572248.0,394.63,394.75,1636027200
396.22,393.92,5588337.0,396.06,394.62,1636030800
398.135,395.84,6490526.0,397.7,396.09,1636034400
397.74,395.985,5974609.0,397.27,397.72,1636038000
397.98,397.08,3376354.0,397.47,397.285,1636041600
398.67,396.99,3007219.0,398.55,397.49,1636045200
399.2,397.74,4661135.0,398.07,398.56,1636048800
398.495,397.21,8449573.0,398.22,398.06,1636052400
398.45,397.93,1607460.0,398.26,398.24,1636056000
398.27,398.06,88683.0,398.22,398.17,1636059600
398.6,398.0,86251.0,398.32,398.19,1636063200
398.38,398.05,47554.0,398.33,398.35,1636066800
398.68,397.8,35427.0,398.55,397.87,1636099200
400.0,398.65,52358.0,400.0,398.69,1636102800
400.37,399.76,113670.0,399.79,399.89,1636106400
399.85,398.5,442873.0,398.89,399.78,1636110000
399.75,398.12,739622.0,399.42,398.518,1636113600
400.99,399.18,6449304.0,400.19,399.43,1636117200
400.87,399.7,5496495.0,400.4503,400.2,1636120800
400.955,399.93,3323604.0,400.49,400.455,1636124400
400.74,398.99,3923287.0,399.34,400.49,1636128000
399.49,397.16,8463117.0,398.7,399.35,1636131600
399.23,398.29,3641006.0,399.02,398.71,1636135200
399.23,398.09,6868553.0,398.69,399.0,1636138800
398.61,398.2,3698708.0,398.44,398.56,1636142400
398.5,398.0,24221.0,398.25,398.41,1636146000
398.6,398.19,24267.0,398.2,398.32,1636149600
398.39,398.12,16896.0,398.17,398.2,1636153200
398.29,398.04,63020.0,398.14,398.28,1636362000
398.69,398.18,209086.0,398.38,398.23,1636365600
398.82,398.38,175245.0,398.61,398.38,1636369200
398.77,398.2,316066.0,398.36,398.62,1636372800
398.898,398.3,183167.0,398.67,398.35,1636376400
399.62,397.76,5481264.0,398.27,398.65,1636380000
398.85,397.4,6365185.0,398.23,398.28,1636383600
398.99,397.73,3245732.0,398.17,398.23,1636387200
398.48,397.65,2741590.0,398.42,398.18,1636390800
398.98,398.27,1974491.0,398.78,398.43,1636394400
399.37,398.36,2367015.0,399.0,398.8,1636398000
399.015,397.5,4727248.0,398.07,399.01,1636401600
398.13,397.41,990353.0,397.88,398.06,1636405200
398.08,397.5,86815.0,397.67,397.88,1636408800
397.87,397.46,50291.0,397.65,397.65,1636412400
397.7,397.01,79655.0,397.09,397.57,1636416000
398.61,398.0,297704.0,398.61,398.0,1636448400
398.84,398.55,56302.0,398.8,398.55,1636452000
399.08,398.68,43689.0,398.76,398.78,1636455600
398.91,398.21,188898.0,398.42,398.7,1636459200
399.47,398.28,297585.0,399.18,398.4,1636462800
399.57,394.84,8581799.0,395.54,399.16,1636466400
397.0,394.67,12390876.0,396.13,395.52,1636470000
396.76,395.16,6466390.0,395.785,396.13,1636473600
395.97,394.55,6370751.0,395.11,395.76,1636477200
395.65,393.92,4343337.0,394.14,395.14,1636480800
395.71,394.0,3495755.0,395.3301,394.14,1636484400
395.53,394.53,6555652.0,395.29,395.33,1636488000
395.41,394.75,1116149.0,394.85,395.29,1636491600
395.32,394.69,125204.0,394.72,394.89,1636495200
395.32,394.41,46967.0,394.58,394.84,1636498800
394.86,394.3,113941.0,394.38,394.56,1636502400
395.18,394.25,54766.0,394.75,394.99,1636534800
394.87,393.3,64920.0,393.7,394.87,1636538400
393.89,392.78,80673.0,393.14,393.7,1636542000
393.61,392.98,265909.0,393.23,393.08,1636545600
393.94,392.02,1363652.0,392.59,393.22,1636549200
394.39,391.03,9320545.0,394.23,392.57,1636552800
395.36,393.78,6496034.0,394.02,394.24,1636556400
394.77,392.81,3915667.0,393.79,394.03,1636560000
393.97,392.42,4320953.0,393.14,393.77,1636563600
393.26,390.19,7075625.0,390.54,393.12,1636567200
390.777,387.53,8942094.0,388.19,390.53,1636570800
390.23,388.0,10147904.0,389.49,388.2,1636574400
389.8,389.05,2018351.0,389.7,389.51,1636578000
389.9,389.51,125605.0,389.75,389.54,1636581600
389.91,389.46,122372.0,389.82,389.8,1636585200
390.69,389.8,506363.0,390.5,389.89,1636588800
392.15,390.53,73141.0,392.0,390.53,1636621200
392.35,391.44,47922.0,391.96,391.97,1636624800
392.21,391.76,43696.0,392.12,391.92,1636628400
392.31,391.83,185044.0,392.18,392.1,1636632000
392.81,392.04,330566.0,392.69,392.15,1636635600
392.76,391.35,4754738.0,392.36,392.71,1636639200
392.48,390.97,6644565.0,391.8699,392.36,1636642800
392.37,391.3237,3537992.0,391.86,391.87,1636646400
391.9584,390.6,3738090.0,391.33,391.86,1636650000
391.469,390.67,1995230.0,391.34,391.33,1636653600
391.96,390.91,2651762.0,391.02,391.34,1636657200
391.19,390.24,5898901.0,390.62,391.0,1636660800
390.97,390.53,1891586.0,390.97,390.59,1636664400
391.12,390.59,44291.0,391.08,390.99,1636668000
391.6,391.01,48866.0,391.6,391.06,1636671600
392.32,391.62,116450.0,391.97,391.63,1636675200
391.97,391.0,60432.0,391.24,391.97,1636707600
391.67,391.11,46141.0,391.49,391.26,1636711200
391.81,391.3,66768.0,391.74,391.53,1636714800
391.75,391.37,160982.0,391.4,391.75,1636718400
391.79,391.29,200154.0,391.6795,391.4,1636722000
392.23,390.13,4515520.0,390.63,391.66,1636725600
392.79,390.57,4583951.0,392.69,390.6,1636729200
394.89,392.59,6180933.0,394.68,392.71,1636732800
394.9,394.17,3122672.0,394.2906,394.69,1636736400
394.78,393.85,2513161.0,394.591,394.3011,1636740000
394.765,393.9,2073422.0,394.28,394.6,1636743600
395.25,394.15,7667861.0,394.71,394.27,1636747200
395.14,394.69,3016467.0,394.98,394.7,1636750800
395.15,394.7,125724.0,395.0,394.91,1636754400
395.2,395.0,22870.0,395.11,395.0,1636758000
395.14,394.96,36501.0,394.98,395.11,1636761600
396.0,395.17,150910.0,395.46,395.44,1636966800
395.8,395.46,166738.0,395.61,395.48,1636970400
395.82,395.47,110344.0,395.72,395.62,1636974000
395.81,395.46,191713.0,395.7,395.74,1636977600
396.77,394.996,482575.0,396.36,395.74,1636981200
396.46,394.653,5602009.0,395.6419,396.38,1636984800
395.69,393.6423,5843594.0,394.2282,395.66,1636988400
394.78,392.369,5004784.0,393.17,394.235,1636992000
393.715,392.095,3565124.0,393.39,393.1502,1636995600
394.0,393.1899,2276737.0,393.2328,393.37,1636999200
394.45,393.0,2837918.0,394.32,393.25,1637002800
394.8122,393.91,5161908.0,394.63,394.29,1637006400
394.88,394.5,1769949.0,394.81,394.64,1637010000
394.84,394.61,277620.0,394.74,394.79,1637013600
394.89,394.54,64428.0,394.68,394.74,1637017200
394.87,394.39,92059.0,394.75,394.69,1637020800
394.51,394.2,66212.0,394.42,394.2,1637053200
394.39,393.72,102135.0,394.03,394.38,1637056800
394.98,393.91,125511.0,394.91,394.05,1637060400
395.0,394.35,229724.0,394.6,394.9,1637064000
395.26,394.04,437185.0,394.19,394.59,1637067600
396.19,393.55,4872384.0,395.52,394.16,1637071200
396.38,394.81,3922154.0,395.69,395.51,1637074800
397.58,395.65,3569438.0,397.07,395.66,1637078400
397.46,396.83,2063442.0,397.2,397.08,1637082000
397.7,397.0731,2207708.0,397.67,397.2,1637085600
397.93,397.39,2400481.0,397.55,397.655,1637089200
397.92,396.97,5575688.0,397.5,397.565,1637092800
397.5,397.17,1299914.0,397.22,397.49,1637096400
397.42,397.05,257245.0,397.4,397.22,1637100000
397.59,397.21,37906.0,397.52,397.35,1637103600
397.58,397.42,53971.0,397.52,397.42,1637107200
398.02,397.7,35604.0,397.79,397.82,1637139600
397.87,397.5,20118.0,397.66,397.82,1637143200
397.94,397.61,23929.0,397.86,397.72,1637146800
398.1,397.71,105218.0,397.77,397.89,1637150400
397.76,397.17,157767.0,397.62,397.76,1637154000
397.92,396.64,3743586.0,397.0,397.59,1637157600
398.66,396.97,4858316.0,398.2,396.99,1637161200
399.575,398.05,2825049.0,399.55,398.219,1637164800
399.7196,397.23,4383675.0,397.47,399.5419,1637168400
398.58,397.08,2653421.0,398.55,397.4881,1637172000
398.5719,397.8,2414426.0,398.41,398.5719,1637175600
398.42,397.43,4888077.0,397.65,398.38,1637179200
397.87,396.95,2252888.0,397.86,397.64,1637182800
397.98,397.63,169351.0,397.8,397.71,1637186400
398.08,397.83,51205.0,398.04,397.86,1637190000
398.23,397.95,65462.0,398.11,398.0,1637193600
400.0,398.62,75849.0,399.46,398.62,1637226000
399.78,399.35,25040.0,399.78,399.47,1637229600
399.95,399.61,39762.0,399.79,399.76,1637233200
399.82,399.55,103114.0,399.64,399.74,1637236800
399.88,397.928,250104.0,399.71,399.6,1637240400
400.31,398.65,5265736.0,399.71,399.73,1637244000
400.26,397.45,8040625.0,398.81,399.76,1637247600
401.68,398.18,5941972.0,401.1,398.78,1637251200
401.94,400.35,6020293.0,400.7,401.09,1637254800
401.235,400.3981,2798333.0,400.6589,400.67,1637258400
401.17,399.93,3223209.0,400.91,400.64,1637262000
402.27,400.74,9307852.0,401.75,400.91,1637265600
402.36,401.68,2762480.0,402.33,401.74,1637269200
402.5,401.75,1644968.0,402.15,401.75,1637272800
402.3,401.99,77583.0,402.12,402.18,1637276400
402.3,402.02,35343.0,402.27,402.06,1637280000
403.96,403.12,103613.0,403.15,403.12,1637312400
403.44,402.43,109815.0,403.3,403.21,1637316000
403.42,402.62,87763.0,402.97,403.34,1637319600
403.58,402.92,200730.0,403.37,402.98,1637323200
403.81,402.051,489684.0,403.8,403.41,1637326800
405.02,402.58,6079688.0,404.92,403.79,1637330400
405.04,403.34,12451799.0,403.78,404.94,1637334000
405.25,403.71,3750527.0,404.71,403.78,1637337600
405.3,404.3,3544718.0,404.4,404.72,1637341200
404.86,403.02,3518993.0,404.17,404.41,1637344800
404.4269,403.79,3131878.0,404.215,404.17,1637348400
404.335,403.62,7191663.0,403.97,404.22,1637352000
404.38,403.87,4259479.0,404.35,403.97,1637355600
404.41,403.99,134768.0,404.28,404.19,1637359200
404.3,403.99,41290.0,404.25,404.24,1637362800
404.3,404.14,10794.0,404.3,404.2,1637366400
405.82,404.75,83200.0,405.69,404.75,1637571600
405.73,405.31,52036.0,405.46,405.62,1637575200
405.78,405.38,69932.0,405.68,405.38,1637578800
405.8,405.34,213676.0,405.5,405.64,1637582400
405.96,404.292,187903.0,405.89,405.48,1637586000
408.0,405.46,6500336.0,407.59,405.91,1637589600
408.71,406.82,8836428.0,407.05,407.6,1637593200
407.1998,401.12,12692011.0,402.321,407.04,1637596800
403.68,401.34,8711726.0,402.9,402.32,1637600400
403.44,402.07,5259556.0,402.4915,402.89,1637604000
404.12,402.43,5741887.0,403.9301,402.51,1637607600
404.625,399.19,10295419.0,399.34,403.96,1637611200
399.95,398.91,2569332.0,399.74,399.34,1637614800
399.76,399.3,107755.0,399.53,399.65,1637618400
400.0504,399.53,219795.0,399.7,399.54,1637622000
400.01,399.39,117586.0,399.85,399.66,1637625600
398.19,397.31,228275.0,398.15,398.19,1637658000
398.59,397.96,148975.0,397.96,398.23,1637661600
398.56,397.36,82348.0,398.32,398.09,1637665200
399.15,397.96,277392.0,398.16,398.44,1637668800
399.24,396.85,470053.0,398.58,398.22,1637672400
400.23,396.9,8863801.0,399.73,398.6,1637676000
399.89,393.96,13993411.0,394.09,399.73,1637679600
396.593,393.44,11017911.0,395.15,394.09,1637683200
395.93,394.01,6055615.0,394.25,395.14,1637686800
395.24,392.92,7647544.0,394.58,394.24,1637690400
396.345,393.39,8375010.0,396.035,394.6,1637694000
397.8,395.43,9796998.0,397.48,396.05,1637697600
397.58,396.66,2881980.0,397.27,397.49,1637701200
397.48,397.0,68512.0,397.2,397.16,1637704800
397.48,396.95,63248.0,397.02,397.24,1637708400
397.48,397.09,35034.0,397.3,397.09,1637712000
397.74,396.25,44967.0,396.65,397.17,1637744400
396.9,395.64,38428.0,395.64,396.42,1637748000
397.13,395.61,86905.0,396.46,395.63,1637751600
396.7,395.7,136829.0,395.91,396.4,1637755200
396.73,394.551,595094.0,394.8,395.92,1637758800
395.12,392.54,9171266.0,394.47,394.78,1637762400
396.63,393.81,9143982.0,396.08,394.45,1637766000
398.28,395.13,6385756.0,397.52,396.07,1637769600
397.96,396.68,3395747.0,397.73,397.53,1637773200
398.25,397.37,2675942.0,397.45,397.74,1637776800
398.255,396.18,5582464.0,397.9801,397.43,1637780400
399.05,397.68,6466445.0,398.89,397.97,1637784000
398.89,398.55,2154506.0,398.7,398.89,1637787600
398.84,398.63,561452.0,398.84,398.75,1637791200
398.93,398.68,64779.0,398.8,398.8,1637794800
399.22,398.78,42852.0,399.17,398.85,1637798400
395.32,393.19,303608.0,393.9,395.08,1637917200
394.69,393.83,140874.0,394.37,393.84,1637920800
395.48,394.31,256671.0,394.75,394.33,1637924400
396.23,394.64,581823.0,394.86,394.8,1637928000
395.48,394.41,864934.0,394.76,394.9,1637931600
398.76,394.15,10326772.0,395.65,394.76,1637935200
395.85,392.51,11227801.0,393.0288,395.64,1637938800
393.02,390.76,10434641.0,391.95,393.02,1637942400
393.41,389.77,14128186.0,390.99,391.96,1637946000
391.68,390.75,2218475.0,391.24,391.0,1637949600
391.37,390.72,257916.0,390.86,391.2,1637953200
391.01,390.36,40728.0,390.65,391.01,1637956800
391.1,390.59,36995.0,390.88,390.68,1637960400
395.53,392.83,117607.0,394.23,392.83,1638176400
395.35,394.3,105455.0,395.35,394.3,1638180000
395.53,394.87,76556.0,395.01,395.2,1638183600
395.12,394.35,137516.0,395.1199,394.84,1638187200
395.95,394.5,593364.0,395.83,395.0,1638190800
397.52,395.14,9153386.0,397.33,395.84,1638194400
397.72,395.61,8296582.0,396.8,397.33,1638198000
398.76,396.4401,5680590.0,398.66,396.8,1638201600
399.98,398.54,4587526.0,399.77,398.7,1638205200
400.29,399.372,3997750.0,400.1399,399.77,1638208800
400.24,399.25,3953954.0,399.888,400.15,1638212400
400.73,399.35,9725413.0,399.62,399.87,1638216000
400.17,398.5293,7658422.0,400.15,399.63,1638219600
400.19,399.69,120203.0,400.19,400.08,1638223200
400.8,399.69,141134.0,400.5,400.18,1638226800
400.74,400.3,81025.0,400.62,400.55,1638230400
