high,low,volume,close,open,time
265.84,265.4,29843.0,265.6,265.49,1596189600
266.34,265.6,143212.0,266.3,265.6,1596193200
266.75,265.1,528046.0,266.02,266.29,1596196800
266.12,263.01,8461874.0,264.08,266.0,1596200400
264.13,261.39,7886787.0,263.03,264.08,1596204000
264.21,262.785,5036987.0,263.15,263.03,1596207600
263.31,260.85,5440587.0,261.2668,263.15,1596211200
262.8,261.14,4130870.0,262.25,261.28,1596214800
263.67,261.4,5681779.0,263.52,262.22,1596218400
265.87,263.2601,11776273.0,265.84,263.52,1596222000
266.4,263.4278,4287601.0,266.39,265.85,1596225600
266.36,265.79,190814.0,266.1,266.34,1596229200
266.19,265.81,45044.0,265.9,266.1,1596232800
266.0,265.8,36904.0,265.95,265.9,1596236400
267.17,266.51,60914.0,266.8,266.7,1596441600
267.03,266.6,20509.0,267.01,266.92,1596445200
268.13,266.91,52766.0,268.12,266.91,1596448800
268.45,267.93,295753.0,268.18,268.09,1596452400
268.38,266.0,295886.0,268.11,268.2,1596456000
269.54,267.65,4906014.0,269.15,268.11,1596459600
269.99,268.1503,5231020.0,268.6,269.16,1596463200
269.645,268.4401,2892159.0,269.645,268.6,1596466800
269.728,269.09,2119805.0,269.39,269.6592,1596470400
269.77,268.905,2306031.0,269.27,269.381,1596474000
270.15,268.97,3298169.0,269.86,269.27,1596477600
270.0,268.78,6580632.0,269.31,269.865,1596481200
269.71,269.0,3823061.0,269.59,269.31,1596484800
269.69,269.41,78543.0,269.59,269.62,1596488400
269.59,269.22,47503.0,269.32,269.59,1596492000
269.42,269.1,72952.0,269.27,269.33,1596495600
268.9,268.09,49284.0,268.56,268.77,1596528000
268.82,268.44,33462.0,268.58,268.59,1596531600
268.73,268.33,70489.0,268.67,268.59,1596535200
269.06,268.22,349065.0,268.3,268.68,1596538800
270.32,267.98,311055.0,268.49,268.4,1596542400
269.99,268.35,3468669.0,269.85,268.4899,1596546000
270.38,269.535,4290744.0,269.59,269.86,1596549600
269.79,268.8,3601626.0,269.43,269.6,1596553200
269.525,268.58,2295658.0,269.05,269.455,1596556800
269.91,268.71,1941420.0,269.769,269.04,1596560400
269.93,268.09,3381274.0,269.05,269.78,1596564000
270.44,268.83,4137449.0,270.43,269.03,1596567600
270.67,266.4479,857561.0,270.291,270.44,1596571200
270.35,270.1,30776.0,270.16,270.32,1596574800
270.33,270.09,25819.0,270.28,270.3,1596578400
270.38,270.16,54763.0,270.23,270.3,1596582000
271.75,270.94,37360.0,271.47,271.61,1596614400
271.82,271.35,16478.0,271.79,271.56,1596618000
271.75,271.12,156801.0,271.21,271.75,1596621600
271.59,271.1,197228.0,271.37,271.16,1596625200
271.77,270.42,250239.0,270.53,271.16,1596628800
271.155,269.96,3387506.0,271.03,270.51,1596632400
271.49,270.55,4411073.0,270.86,271.05,1596636000
271.52,270.46,3524041.0,270.6,270.86,1596639600
271.169,270.59,1811384.0,270.88,270.6,1596643200
271.28,270.8068,1403778.0,271.12,270.89,1596646800
271.37,270.76,1704537.0,271.05,271.11,1596650400
271.24,270.1,3739017.0,271.12,271.05,1596654000
271.12,270.51,956294.0,270.74,271.11,1596657600
270.79,270.5801,12460.0,270.64,270.76,1596661200
270.8,270.49,32809.0,270.75,270.59,1596664800
270.81,270.54,38383.0,270.59,270.76,1596668400
270.89,270.47,11027.0,270.58,270.89,1596700800
270.79,270.54,9003.0,270.67,270.77,1596704400
270.71,269.79,47910.0,269.95,270.61,1596708000
270.47,269.67,111785.0,270.26,269.95,1596711600
271.13,269.7099,437843.0,270.98,270.27,1596715200
271.31,270.19,3063409.0,271.27,270.92,1596718800
271.97,270.36,3667666.0,271.135,271.28,1596722400
271.8,270.99,3259591.0,271.46,271.11,1596726000
272.62,271.3799,2071211.0,272.6,271.44,1596729600
273.21,272.3302,2538077.0,273.13,272.6,1596733200
274.61,273.1,4360117.0,274.455,273.14,1596736800
274.98,274.04,5971611.0,274.585,274.46,1596740400
274.82,274.44,2267350.0,274.69,274.58,1596744000
274.84,274.58,118454.0,274.72,274.59,1596747600
274.73,274.46,58419.0,274.5,274.73,1596751200
274.64,274.45,39193.0,274.51,274.54,1596754800
274.21,273.37,37752.0,273.66,274.2,1596787200
273.5,273.02,28179.0,273.48,273.49,1596790800
273.64,273.22,15034.0,273.61,273.41,1596794400
273.81,273.56,97680.0,273.66,273.65,1596798000
274.63,273.1,590540.0,273.71,273.68,1596801600
274.64,273.44,3578384.0,274.4,273.76,1596805200
274.8818,273.39,4940832.0,274.7,274.41,1596808800
274.79,272.59,4010018.0,272.62,274.695,1596812400
273.37,271.7,5015020.0,271.72,272.6111,1596816000
271.78,270.02,6902210.0,270.2071,271.71,1596819600
270.91,269.245,8042359.0,270.43,270.2,1596823200
271.8,270.18,9512561.0,271.49,270.41,1596826800
271.6,271.31,2048224.0,271.54,271.49,1596830400
271.59,271.41,20854.0,271.47,271.59,1596834000
271.58,271.41,9786.0,271.41,271.48,1596837600
271.66,271.36,17158.0,271.37,271.48,1596841200
271.39,270.77,17509.0,271.22,271.36,1597046400
271.4,271.12,16210.0,271.34,271.12,1597050000
271.46,271.23,24609.0,271.43,271.25,1597053600
271.58,271.12,89306.0,271.58,271.4,1597057200
271.8,271.18,247619.0,271.67,271.3099,1597060800
271.98,269.98,4610163.0,270.35,271.67,1597064400
270.51,267.021,8416608.0,267.06,270.38,1597068000
269.345,266.67,6149749.0,269.15,267.05,1597071600
270.42,268.58,3978223.0,270.18,269.165,1597075200
270.9,269.69,2619291.0,269.88,270.17,1597078800
270.46,269.39,2854760.0,270.38,269.94,1597082400
270.7098,269.42,4177132.0,270.29,270.388,1597086000
270.57,270.0,1565328.0,270.31,270.28,1597089600
270.37,270.0,61356.0,270.01,270.37,1597093200
270.14,269.87,27407.0,269.9299,270.01,1597096800
270.23,269.81,169574.0,270.2,269.88,1597100400
272.03,271.32,35923.0,271.97,271.51,1597132800
272.16,271.69,59025.0,271.7,272.04,1597136400
271.76,271.39,32396.0,271.4,271.69,1597140000
271.51,269.79,407091.0,269.98,271.39,1597143600
271.6796,268.13,802510.0,268.89,270.6,1597147200
269.44,267.35,6507569.0,268.57,268.9,1597150800
268.9582,267.0,5423861.0,268.58,268.57,1597154400
270.1486,268.57,3528277.0,269.02,268.58,1597158000
270.44,268.71,3296575.0,269.89,269.03,1597161600
270.14,268.9207,3011234.0,269.46,269.9,1597165200
269.65,267.75,5137582.0,268.51,269.47,1597168800
268.68,264.63,12272727.0,265.21,268.51,1597172400
266.31,264.8,1963719.0,266.2,265.18,1597176000
266.68,265.19,390350.0,266.68,266.31,1597179600
267.05,266.51,142413.0,266.67,266.74,1597183200
266.83,266.41,88907.0,266.58,266.67,1597186800
267.99,267.4,63056.0,267.61,267.62,1597219200
268.02,267.59,15170.0,267.69,267.6,1597222800
268.14,267.69,47018.0,267.94,267.7,1597226400
268.0,267.33,144975.0,267.45,267.9,1597230000
268.0204,266.07,465898.0,267.15,267.49,1597233600
269.98,266.83,5322270.0,269.87,267.11,1597237200
271.16,269.6,7328810.0,270.96,269.88,1597240800
271.67,270.725,3484795.0,271.58,270.94,1597244400
272.37,271.41,3790265.0,271.48,271.56,1597248000
272.71,271.175,3952685.0,272.6701,271.485,1597251600
272.84,271.93,4482431.0,272.145,272.665,1597255200
272.595,271.345,7089065.0,271.95,272.16,1597258800
271.95,271.17,2325599.0,271.22,271.95,1597262400
271.43,271.19,206574.0,271.2,271.24,1597266000
272.01,271.03,76969.0,271.36,271.17,1597269600
271.64,271.28,83763.0,271.57,271.38,1597273200
271.59,270.73,8933.0,271.34,271.59,1597305600
271.45,271.01,6798.0,271.12,271.25,1597309200
271.38,271.1,9920.0,271.19,271.1,1597312800
271.95,271.23,89104.0,271.84,271.25,1597316400
273.21,270.77,713815.0,273.06,271.7301,1597320000
273.96,272.39,4936211.0,273.62,273.05,1597323600
274.44,272.68,4662482.0,274.18,273.61,1597327200
274.68,273.6437,2906831.0,274.049,274.17,1597330800
274.7,274.0,2109462.0,274.6712,274.04,1597334400
274.83,272.77,3580403.0,273.48,274.68,1597338000
273.59,271.51,5731648.0,272.04,273.47,1597341600
273.205,271.77,6079564.0,272.48,272.06,1597345200
272.88,272.22,887952.0,272.76,272.5,1597348800
272.83,272.52,52613.0,272.69,272.82,1597352400
273.08,272.69,65152.0,273.02,272.69,1597356000
273.5,273.05,50871.0,273.31,273.05,1597359600
272.52,271.95,31733.0,272.26,272.48,1597392000
272.39,272.04,20070.0,272.37,272.26,1597395600
273.07,271.76,92841.0,272.92,272.31,1597399200
273.59,272.72,233661.0,273.41,272.92,1597402800
273.66,272.22,190471.0,273.2,272.9001,1597406400
273.4,271.68,3253884.0,272.58,273.14,1597410000
272.89,270.72,5674458.0,271.19,272.58,1597413600
272.3832,270.94,2720671.0,271.75,271.19,1597417200
272.7086,271.67,2256887.0,272.44,271.7599,1597420800
272.56,271.94,2505840.0,272.3601,272.45,1597424400
272.36,271.56,4733924.0,271.89,272.36,1597428000
272.351,271.03,7770497.0,272.22,271.91,1597431600
272.29,271.55,1333739.0,271.97,272.22,1597435200
271.97,271.8501,32799.0,271.95,271.97,1597438800
272.0,271.87,3591.0,271.95,271.89,1597442400
272.05,271.91,18142.0,272.0,271.95,1597446000
273.37,273.0,17585.0,273.16,273.28,1597651200
273.43,273.12,9658.0,273.12,273.17,1597654800
273.33,273.1,15041.0,273.33,273.14,1597658400
273.65,273.25,189684.0,273.3,273.33,1597662000
274.02,272.59,149046.0,273.92,273.3804,1597665600
274.86,273.74,2657129.0,274.78,273.84,1597669200
275.07,274.13,4250392.0,274.625,274.78,1597672800
274.85,274.17,2860918.0,274.54,274.605,1597676400
275.0494,272.1978,3122673.0,274.9991,274.54,1597680000
275.28,274.89,2855057.0,275.1,275.0,1597683600
275.495,274.9343,1619572.0,275.47,275.09,1597687200
275.84,275.1,4448646.0,275.27,275.47,1597690800
275.47,275.09,2500934.0,275.37,275.27,1597694400
275.41,275.23,12383.0,275.33,275.37,1597698000
275.5,275.23,27823.0,275.46,275.34,1597701600
275.85,275.4,64966.0,275.8,275.4,1597705200
275.55,275.26,34900.0,275.55,275.26,1597737600
276.29,275.46,22474.0,276.26,275.46,1597741200
276.44,276.17,18632.0,276.38,276.18,1597744800
276.55,276.06,172755.0,276.1,276.33,1597748400
276.78,275.21,209469.0,276.5096,275.54,1597752000
277.64,276.23,3678650.0,276.68,276.478,1597755600
276.83,274.91,4485510.0,276.65,276.685,1597759200
277.13,276.41,1575033.0,277.02,276.66,1597762800
277.73,276.95,1648366.0,277.39,277.02,1597766400
277.78,277.22,1309926.0,277.53,277.38,1597770000
278.14,277.27,3561297.0,278.05,277.54,1597773600
278.465,277.78,5346198.0,277.962,278.05,1597777200
278.43,277.89,1143379.0,278.4,277.96,1597780800
278.4,277.97,36334.0,278.3,278.11,1597784400
278.59,278.2,66086.0,278.38,278.34,1597788000
278.55,278.33,214269.0,278.5,278.4,1597791600
278.78,278.51,11425.0,278.58,278.65,1597824000
278.79,278.54,6571.0,278.74,278.54,1597827600
278.75,278.57,14282.0,278.7,278.66,1597831200
278.75,278.01,156622.0,278.12,278.7,1597834800
278.74,277.46,274037.0,277.65,278.74,1597838400
278.46,276.45,4297204.0,276.96,277.66,1597842000
278.4001,276.8,3579384.0,278.27,276.96,1597845600
278.88,277.78,2931664.0,278.85,278.27,1597849200
279.02,278.31,1921981.0,278.65,278.86,1597852800
278.8854,278.42,1747562.0,278.73,278.67,1597856400
278.85,275.965,7308934.0,277.45,278.7201,1597860000
277.86,275.57,7632657.0,276.14,277.42,1597863600
276.61,275.99,2138313.0,276.17,276.14,1597867200
276.37,276.1,26149.0,276.36,276.28,1597870800
276.41,276.05,50364.0,276.1,276.36,1597874400
276.2,275.35,97054.0,275.44,276.09,1597878000
275.57,274.76,29947.0,275.56,275.5,1597910400
276.08,275.4,27084.0,275.95,275.49,1597914000
276.57,275.88,52222.0,276.52,275.88,1597917600
276.5,275.96,105151.0,276.17,276.47,1597921200
276.46,274.67,213104.0,275.79,276.25,1597924800
277.55,274.86,4061841.0,277.34,275.71,1597928400
278.11,276.87,4350643.0,277.955,277.35,1597932000
278.71,277.29,3155299.0,278.61,277.96,1597935600
278.72,278.0014,1952322.0,278.0901,278.605,1597939200
278.74,277.86,1886638.0,278.668,278.11,1597942800
279.66,278.58,2808471.0,279.64,278.66,1597946400
280.43,279.32,7267916.0,279.88,279.64,1597950000
280.23,279.76,1633607.0,280.04,279.88,1597953600
280.2,279.93,70012.0,280.07,280.01,1597957200
280.47,280.07,52923.0,280.31,280.07,1597960800
280.56,280.26,51497.0,280.52,280.33,1597964400
280.23,279.65,46968.0,279.72,280.23,1597996800
280.39,279.97,20749.0,280.29,279.99,1598000400
280.32,279.21,70103.0,279.62,280.26,1598004000
279.88,278.79,389688.0,278.88,279.64,1598007600
280.7,278.27,443992.0,279.65,278.85,1598011200
280.65,279.31,4998354.0,280.43,279.62,1598014800
281.97,279.76,6551055.0,281.675,280.4334,1598018400
281.755,280.22,5960606.0,280.35,281.66,1598022000
281.6,280.22,2338379.0,281.5,280.34,1598025600
281.59,280.9,2073409.0,281.15,281.5,1598029200
282.025,281.05,2834955.0,281.8888,281.15,1598032800
282.34,281.2801,5197321.0,281.85,281.88,1598036400
282.24,230.29,2123158.0,282.12,281.86,1598040000
282.32,281.87,1307354.0,282.25,282.12,1598043600
282.36,282.11,16294.0,282.25,282.16,1598047200
282.3,282.06,370212.0,282.3,282.28,1598050800
284.84,284.08,60315.0,284.74,284.08,1598256000
284.79,284.5,15581.0,284.5,284.79,1598259600
284.72,284.34,91191.0,284.58,284.57,1598263200
285.0,284.46,205603.0,285.0,284.58,1598266800
285.33,283.4,398178.0,285.13,285.1,1598270400
286.0,283.33,6766703.0,284.335,285.1,1598274000
284.59,281.27,8274895.0,281.7,284.37,1598277600
283.54,281.5,5545134.0,283.359,281.7,1598281200
284.0,282.91,2456009.0,283.13,283.355,1598284800
283.858,282.56,2969629.0,283.1,283.12,1598288400
283.46,282.0,3446478.0,282.26,283.08,1598292000
283.67,281.7099,4846714.0,283.61,282.265,1598295600
283.97,283.38,1258630.0,283.81,283.61,1598299200
283.85,283.63,13657.0,283.77,283.81,1598302800
283.97,283.8,32811.0,283.91,283.84,1598306400
284.19,283.76,67538.0,284.11,283.93,1598310000
284.91,284.3,38928.0,284.47,284.9,1598342400
284.54,284.27,7937.0,284.36,284.35,1598346000
284.46,284.09,22772.0,284.17,284.29,1598349600
284.35,283.35,144334.0,283.46,284.25,1598353200
285.18,283.19,363986.0,283.55,283.42,1598356800
283.77,282.37,6216180.0,283.51,283.57,1598360400
284.18,282.69,5664567.0,284.045,283.52,1598364000
285.22,283.82,5554381.0,284.36,284.06,1598367600
284.72,283.58,2319595.0,284.5288,284.37,1598371200
284.97,283.5254,3969982.0,284.59,284.52,1598374800
285.43,284.38,3277535.0,285.38,284.6,1598378400
286.06,285.18,5525440.0,285.81,285.37,1598382000
286.46,284.4491,1618099.0,286.29,285.82,1598385600
286.39,286.23,31394.0,286.321,286.2701,1598389200
286.39,286.07,144535.0,286.27,286.37,1598392800
286.74,286.2101,217095.0,286.609,286.2101,1598396400
287.03,286.29,45778.0,286.93,286.47,1598428800
287.13,286.72,18197.0,286.78,286.98,1598432400
287.23,286.75,25804.0,287.23,286.83,1598436000
287.47,287.02,173148.0,287.1,287.17,1598439600
287.4301,286.24,507233.0,286.69,287.4301,1598443200
287.8,286.72,4150393.0,287.55,286.742,1598446800
288.91,287.18,6213311.0,288.78,287.55,1598450400
290.24,285.859,4963925.0,290.09,288.79,1598454000
291.52,289.79,5086310.0,290.38,290.08,1598457600
291.45,285.829,3937034.0,291.435,290.38,1598461200
291.949,289.53,6354291.0,289.95,291.44,1598464800
292.22,289.64,8231413.0,291.88,289.945,1598468400
292.75,291.71,2168855.0,292.38,291.9,1598472000
292.35,291.96,239429.0,292.22,292.35,1598475600
292.28,291.81,94429.0,291.86,292.28,1598479200
292.08,291.69,116878.0,291.95,291.89,1598482800
292.11,291.55,46659.0,291.8,292.11,1598515200
292.08,291.69,24301.0,292.02,291.71,1598518800
292.07,291.84,58142.0,291.87,291.96,1598522400
292.17,291.37,300333.0,291.64,291.91,1598526000
292.28,291.3802,343825.0,291.97,291.91,1598529600
293.65,290.62,9709227.0,292.25,291.96,1598533200
293.06,290.38,8150665.0,292.8776,292.2,1598536800
293.851,292.4024,3579741.0,293.2,292.85,1598540400
293.21,288.705,9486471.0,289.5676,293.21,1598544000
291.44,289.0589,5972222.0,291.38,289.52,1598547600
292.43,291.18,4033052.0,291.78,291.37,1598551200
292.39,290.81,5674502.0,290.99,291.79,1598554800
291.7,290.79,1924579.0,291.43,291.0,1598558400
291.56,291.3,31551.0,291.4,291.45,1598562000
291.77,291.38,57735.0,291.64,291.42,1598565600
292.04,291.6,85589.0,291.98,291.67,1598569200
291.9,291.33,31799.0,291.33,291.6,1598601600
291.63,291.17,15960.0,291.48,291.36,1598605200
291.47,290.82,43766.0,291.2,291.45,1598608800
292.2,291.4,152761.0,292.1,291.42,1598612400
293.3,290.95,237595.0,291.85,292.1,1598616000
292.88,291.47,3496632.0,292.88,291.83,1598619600
293.18,291.465,4764235.0,291.7,292.875,1598623200
292.83,291.45,2830778.0,292.5827,291.7,1598626800
292.8399,291.8,2836456.0,292.27,292.59,1598630400
292.32,290.93,3331339.0,291.895,292.29,1598634000
292.38,291.6,3261478.0,291.85,291.9,1598637600
293.03,291.7467,5446283.0,292.52,291.86,1598641200
292.8,292.43,1475444.0,292.7,292.5,1598644800
292.77,292.5543,16630.0,292.67,292.61,1598648400
292.88,292.66,33486.0,292.82,292.66,1598652000
292.85,292.67,39378.0,292.82,292.82,1598655600
294.09,293.35,64969.0,293.68,293.97,1598860800
293.73,293.45,12796.0,293.67,293.66,1598864400
293.91,293.4,30539.0,293.86,293.58,1598868000
293.9,293.15,304802.0,293.32,293.84,1598871600
294.64,292.77,708450.0,292.89,293.33,1598875200
293.92,292.5,5429510.0,293.57,293.0,1598878800
294.93,293.25,4959676.0,294.8,293.57,1598882400
295.18,293.135,6118634.0,294.33,294.82,1598886000
295.338,294.17,2740478.0,295.3201,294.33,1598889600
296.32,295.18,2998202.0,296.155,295.3387,1598893200
296.53,295.67,3471183.0,296.5,296.16,1598896800
296.745,294.98,6931202.0,294.99,296.51,1598900400
300.212,292.5511,2154084.0,295.19,295.01,1598904000
295.59,294.88,40997.0,295.38,295.36,1598907600
295.76,294.88,626152.0,295.12,295.43,1598911200
295.88,295.23,65961.0,295.8,295.23,1598914800
298.31,297.84,92368.0,297.92,297.97,1598947200
298.81,297.94,54758.0,298.54,297.94,1598950800
298.65,298.39,37320.0,298.63,298.48,1598954400
298.61,297.66,240505.0,297.86,298.61,1598958000
298.5296,296.72,410314.0,297.37,297.8701,1598961600
297.97,295.79,5363401.0,297.56,297.31,1598965200
299.32,297.45,6418887.0,298.14,297.59,1598968800
298.8,297.72,4603207.0,298.13,298.14,1598972400
299.02,298.04,2378603.0,298.86,298.128,1598976000
299.64,298.46,2783061.0,299.3,298.86,1598979600
299.54,298.935,2810073.0,299.4119,299.3,1598983200
300.04,299.02,6865730.0,299.89,299.415,1598986800
300.7,299.88,3991420.0,300.7,299.9,1598990400
300.72,300.32,157364.0,300.6,300.72,1598994000
300.78,300.44,54426.0,300.75,300.59,1598997600
301.51,299.92,140278.0,301.5,300.7,1599001200
301.5,301.5,100.0,301.5,301.5,1599004800
303.55,302.95,69476.0,303.51,303.0,1599033600
304.02,303.26,34888.0,303.99,303.52,1599037200
303.86,303.0,198738.0,303.29,303.78,1599040800
303.47,303.0,207862.0,303.02,303.19,1599044400
303.7804,299.92,345334.0,303.36,303.21,1599048000
303.54,298.61,8967065.0,298.78,303.31,1599051600
301.34,298.76,8790101.0,300.53,298.82,1599055200
300.68,296.89,8266361.0,299.105,300.55,1599058800
301.05,298.78,5126659.0,300.73,299.1,1599062400
302.4,300.44,4474409.0,301.82,300.72,1599066000
302.5,301.11,3192999.0,301.92,301.82,1599069600
303.5,301.83,8621837.0,302.74,301.93,1599073200
302.93,302.42,2162731.0,302.68,302.74,1599076800
302.76,302.52,160247.0,302.6,302.66,1599080400
303.01,302.47,55191.0,302.95,302.62,1599084000
303.36,302.89,162516.0,302.98,302.95,1599087600
302.3,301.45,79475.0,301.66,302.12,1599120000
301.64,299.9,72076.0,299.96,301.64,1599123600
300.6,299.62,87122.0,299.72,299.99,1599127200
300.28,299.24,545546.0,299.4,299.75,1599130800
302.16,298.95,493640.0,299.27,299.48,1599134400
299.27,296.0,8718684.0,297.08,299.27,1599138000
297.79,290.08,18016631.0,292.35,297.03,1599141600
292.49,286.49,19706581.0,289.58,292.35,1599145200
290.39,287.05,8521738.0,287.41,289.55,1599148800
289.2199,286.01,10233590.0,287.53,287.4001,1599152400
288.85,285.86,8230882.0,285.92,287.5,1599156000
287.72,284.41,21422631.0,287.23,285.92,1599159600
288.54,287.1249,11344396.0,287.9,287.21,1599163200
287.96,285.73,1492773.0,285.79,287.75,1599166800
287.9,283.71,805846.0,283.83,285.82,1599170400
284.12,282.61,418514.0,283.02,283.8299,1599174000
287.57,286.19,111760.0,287.12,287.05,1599206400
287.73,286.35,79998.0,287.6,287.11,1599210000
287.85,286.54,150519.0,286.63,287.66,1599213600
286.64,283.34,617046.0,284.0,286.58,1599217200
287.8496,283.4101,1505978.0,285.15,283.97,1599220800
288.93,280.51,16750097.0,281.58,285.15,1599224400
283.25,271.8,33034029.0,276.89,281.52,1599228000
280.46,274.12,17733267.0,280.26,276.86,1599231600
282.55,278.28,11829770.0,280.75,280.28,1599235200
280.79,277.33,7571143.0,280.01,280.7411,1599238800
285.14,279.28,10791390.0,285.02,279.98,1599242400
286.66,278.5776,16142228.0,283.49,285.02,1599246000
283.58,281.46,6891181.0,281.52,283.47,1599249600
282.7,281.4,334050.0,281.95,281.56,1599253200
282.0,281.54,356716.0,281.6,281.82,1599256800
281.8,281.39,56528.0,281.39,281.6,1599260400
281.17,276.69,160267.0,277.23,281.06,1599552000
277.92,274.9,208295.0,275.29,277.13,1599555600
276.2,274.35,600178.0,276.2,275.13,1599559200
276.87,273.4,1024934.0,273.78,276.35,1599562800
282.05,272.06,1859438.0,273.76,273.79,1599566400
275.71,271.25,13440907.0,275.55,273.61,1599570000
278.22,274.21,14146839.0,275.57,275.55,1599573600
276.684,272.88,10703146.0,274.26,275.63,1599577200
275.34,273.5701,6389586.0,275.13,274.25,1599580800
275.54,273.56,5719880.0,274.84,275.115,1599584400
275.28,270.36,12644156.0,271.9305,274.84,1599588000
272.63,269.66,24447011.0,270.0,271.95,1599591600
270.49,269.4,4422103.0,269.44,270.005,1599595200
269.95,266.35,2312253.0,267.46,269.52,1599598800
269.87,266.82,1164837.0,268.82,267.49,1599602400
269.64,268.38,325026.0,269.32,268.86,1599606000
274.79,272.98,120410.0,274.16,272.98,1599638400
275.28,273.6,80325.0,275.28,274.24,1599642000
275.52,274.23,155292.0,274.61,275.27,1599645600
274.72,272.96,786342.0,274.12,274.67,1599649200
275.07,270.05,933543.0,273.3,273.9001,1599652800
275.84,273.0,11292825.0,274.76,273.25,1599656400
277.74,274.14,14263554.0,277.4,274.78,1599660000
278.35,276.01,6429558.0,277.72,277.42,1599663600
279.285,277.53,4876681.0,279.25,277.73,1599667200
280.045,277.62,6465394.0,277.79,279.255,1599670800
279.13,277.36,4836150.0,278.76,277.81,1599674400
279.97,277.7,9859290.0,277.79,278.71,1599678000
278.05,269.9996,3149497.0,277.4,277.77,1599681600
277.88,277.15,783138.0,277.63,277.37,1599685200
279.11,277.63,945558.0,278.99,277.63,1599688800
279.25,278.77,213521.0,279.19,278.99,1599692400
276.68,274.84,92667.0,276.11,275.7,1599724800
277.8,275.99,27059.0,277.71,276.07,1599728400
278.56,276.23,122133.0,276.55,277.72,1599732000
278.62,276.54,325445.0,278.37,276.54,1599735600
280.54,276.07,883444.0,280.32,276.7999,1599739200
281.7,279.52,6901366.0,280.69,280.37,1599742800
